id,group,level,pronouns,sexuality,ethnicity,offering,learning_product,module,date_stamp,current_skill,desired_skill,final_skill,recommend,rating,clear,entertaining,relevant,informative,useful,inclusive,easy,difficult,long,short,lo_1,lo_2
70086,PE,5,TheyThem,Heterosexual,NoAnswer,778,I501,101,2020-06-00,0,2,0,true,7,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
70086,PE,5,TheyThem,Heterosexual,NoAnswer,778,I501,102,2020-06-00,0,2,1,false,3,false,false,true,false,true,false,false,false,false,false,NotMeet,NotMeet
70087,PE,2,SheHer,Heterosexual,NoAnswer,778,I501,101,2020-06-00,6,8,6,false,5,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70087,PE,2,SheHer,Heterosexual,NoAnswer,778,I501,102,2020-06-00,6,8,7,true,7,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70088,LotsMore,4,SheHer,Heterosexual,NoAnswer,778,I501,101,2020-06-00,1,3,1,true,9,false,false,true,false,false,false,false,false,false,false,Exceeded,Exceeded
70088,LotsMore,4,SheHer,Heterosexual,NoAnswer,778,I501,102,2020-06-00,1,3,2,true,10,false,true,false,true,false,true,false,false,false,false,Exceeded,Exceeded
70089,EC,6,HeHim,Heterosexual,Caucasian,778,I501,101,2020-06-00,3,5,3,true,9,false,false,false,true,true,false,false,false,false,false,NotMeet,NotMeet
70089,EC,6,HeHim,Heterosexual,Caucasian,778,I501,102,2020-06-00,3,5,4,false,3,false,false,true,false,false,false,false,false,false,false,NotMeet,NotMeet
70090,LotsMore,2,HeHim,Homosexual,Caucasian,778,I501,101,2020-06-00,3,5,3,true,8,true,false,true,false,false,true,false,false,false,false,Exceeded,NotMeet
70090,LotsMore,2,HeHim,Homosexual,Caucasian,778,I501,102,2020-06-00,3,5,4,false,5,false,true,true,true,false,true,false,false,false,false,Exceeded,Exceeded
70091,AS,2,NoAnswer,Bisexual,Caucasian,778,I501,101,2020-06-00,2,4,2,false,3,false,true,true,true,true,false,false,false,false,false,Exceeded,Exceeded
70091,AS,2,NoAnswer,Bisexual,Caucasian,778,I501,102,2020-06-00,2,4,2,false,4,true,true,false,true,false,false,false,false,false,false,NotMeet,Exceeded
70092,LotsMore,2,HeHim,NoAnswer,Caucasian,778,I501,101,2020-06-00,2,4,2,true,8,false,false,false,true,false,true,false,false,false,false,NotMeet,Meet
70092,LotsMore,2,HeHim,NoAnswer,Caucasian,778,I501,102,2020-06-00,2,4,3,false,4,false,true,false,false,false,true,false,false,false,false,NotMeet,NotMeet
70093,LotsMore,6,SheHer,Heterosexual,Maui,778,I501,101,2020-06-00,2,4,2,false,3,true,false,true,false,false,false,false,false,false,false,NotMeet,NotMeet
70093,LotsMore,6,SheHer,Heterosexual,Maui,778,I501,102,2020-06-00,2,4,2,false,3,false,false,false,false,false,false,false,false,false,false,Meet,Exceeded
70094,PM,2,TheyThem,Heterosexual,Maui,778,I501,101,2020-06-00,5,7,5,true,6,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70094,PM,2,TheyThem,Heterosexual,Maui,778,I501,102,2020-06-00,5,7,6,false,5,false,true,false,false,true,false,false,false,false,false,NotMeet,Meet
70095,FB,1,TheyThem,Heterosexual,Black,778,I501,101,2020-06-00,5,8,5,false,3,false,false,true,true,false,false,false,false,false,false,Meet,NotMeet
70095,FB,1,TheyThem,Heterosexual,Black,778,I501,102,2020-06-00,5,8,6,true,7,false,true,false,true,true,true,false,false,false,false,NotMeet,Meet
70096,FB,3,NoAnswer,Bisexual,Caucasian,778,I501,101,2020-06-00,4,6,4,false,3,true,false,false,true,true,false,false,false,false,false,Exceeded,Exceeded
70096,FB,3,NoAnswer,Bisexual,Caucasian,778,I501,102,2020-06-00,4,6,4,false,4,false,true,false,false,false,false,false,false,false,false,NotMeet,Exceeded
70097,FB,3,HeHim,Heterosexual,Caucasian,778,I501,101,2020-06-00,2,4,2,false,4,false,false,false,false,false,false,false,false,false,false,Meet,Exceeded
70097,FB,3,HeHim,Heterosexual,Caucasian,778,I501,102,2020-06-00,2,4,3,true,8,false,false,false,false,false,true,false,false,false,false,NotMeet,NotMeet
70098,PM,2,TheyThem,Heterosexual,Caucasian,778,I501,101,2020-06-00,3,5,3,true,7,false,false,false,false,false,false,false,false,false,false,Meet,Exceeded
70098,PM,2,TheyThem,Heterosexual,Caucasian,778,I501,102,2020-06-00,3,5,4,false,3,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
70099,LotsMore,4,NoAnswer,NoAnswer,Asian,778,I501,101,2020-06-00,5,7,5,false,4,false,false,false,false,false,false,false,false,false,false,Exceeded,Meet
70099,LotsMore,4,NoAnswer,NoAnswer,Asian,778,I501,102,2020-06-00,5,7,6,true,8,false,false,true,false,false,false,false,false,false,false,Meet,NotMeet
70100,PE,1,HeHim,Heterosexual,Caucasian,778,I501,101,2020-06-00,5,7,5,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70100,PE,1,HeHim,Heterosexual,Caucasian,778,I501,102,2020-06-00,5,7,6,true,7,false,false,false,false,true,false,false,false,false,false,Exceeded,Exceeded
70101,LotsMore,6,NoAnswer,Heterosexual,Caucasian,778,I501,101,2020-06-00,0,2,1,true,10,false,false,false,false,true,false,false,false,false,false,NotMeet,Exceeded
70101,LotsMore,6,NoAnswer,Heterosexual,Caucasian,778,I501,102,2020-06-00,0,2,1,true,8,false,false,true,true,false,true,false,false,false,false,Exceeded,Exceeded
70102,PE,1,SheHer,Heterosexual,NoAnswer,778,I501,101,2020-06-00,6,8,6,false,5,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
70102,PE,1,SheHer,Heterosexual,NoAnswer,778,I501,102,2020-06-00,6,8,6,false,4,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70103,CR,4,TheyThem,Heterosexual,Asian,778,I501,101,2020-06-00,3,5,3,false,4,false,false,true,true,false,false,false,false,false,false,NotMeet,NotMeet
70103,CR,4,TheyThem,Heterosexual,Asian,778,I501,102,2020-06-00,3,5,3,false,5,true,true,false,false,true,false,false,false,false,false,NotMeet,Meet
70104,PM,3,NoAnswer,Heterosexual,NoAnswer,778,I501,101,2020-06-00,1,3,1,false,3,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
70104,PM,3,NoAnswer,Heterosexual,NoAnswer,778,I501,102,2020-06-00,1,3,1,false,5,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
70105,LotsMore,6,TheyThem,Heterosexual,Asian,778,I501,101,2020-06-00,1,3,1,true,9,true,false,true,false,false,false,false,false,false,false,Exceeded,Exceeded
70105,LotsMore,6,TheyThem,Heterosexual,Asian,778,I501,102,2020-06-00,1,3,2,true,6,false,false,true,true,true,true,false,false,false,false,Exceeded,Exceeded
70106,PM,1,HeHim,Homosexual,NoAnswer,778,I501,101,2020-06-00,4,6,4,true,9,true,false,true,false,true,true,false,false,false,false,NotMeet,Exceeded
70106,PM,1,HeHim,Homosexual,NoAnswer,778,I501,102,2020-06-00,4,6,5,true,10,true,true,true,false,true,true,false,false,false,false,Exceeded,Exceeded
70107,PM,3,NoAnswer,NoAnswer,NoAnswer,778,I501,101,2020-06-00,3,5,3,true,7,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70107,PM,3,NoAnswer,NoAnswer,NoAnswer,778,I501,102,2020-06-00,3,5,4,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70108,FB,4,SheHer,Heterosexual,Caucasian,778,I501,101,2020-06-00,0,2,0,true,8,false,false,true,true,true,false,false,false,false,false,Meet,NotMeet
70108,FB,4,SheHer,Heterosexual,Caucasian,778,I501,102,2020-06-00,0,2,1,false,4,false,false,true,false,false,false,false,false,false,false,NotMeet,NotMeet
70109,LotsMore,4,TheyThem,Heterosexual,NoAnswer,778,I501,101,2020-06-00,0,2,0,false,4,false,false,false,true,false,false,false,false,false,false,Meet,Exceeded
70109,LotsMore,4,TheyThem,Heterosexual,NoAnswer,778,I501,102,2020-06-00,0,2,1,true,8,false,false,false,true,false,true,false,false,false,false,Exceeded,NotMeet
70110,LotsMore,5,TheyThem,Heterosexual,Indigenous,778,I501,101,2020-06-00,2,4,2,false,3,false,false,false,false,false,true,false,false,false,false,Exceeded,NotMeet
70110,LotsMore,5,TheyThem,Heterosexual,Indigenous,778,I501,102,2020-06-00,2,4,2,false,3,false,true,false,false,true,true,false,false,false,false,NotMeet,NotMeet
70111,PE,3,HeHim,Homosexual,Caucasian,778,I501,101,2020-06-00,0,3,0,false,5,true,false,false,false,true,false,false,false,false,false,NotMeet,NotMeet
70111,PE,3,HeHim,Homosexual,Caucasian,778,I501,102,2020-06-00,0,3,1,true,7,false,true,true,false,true,false,false,false,false,false,NotMeet,Exceeded
70112,AS,4,TheyThem,Heterosexual,Black,778,I501,101,2020-06-00,3,5,3,true,6,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
70112,AS,4,TheyThem,Heterosexual,Black,778,I501,102,2020-06-00,3,5,3,false,3,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
70113,PE,2,HeHim,Heterosexual,Asian,778,I501,101,2020-06-00,2,4,2,true,6,false,false,false,true,false,false,false,false,false,false,Exceeded,Exceeded
70113,PE,2,HeHim,Heterosexual,Asian,778,I501,102,2020-06-00,2,4,3,true,7,false,false,true,false,false,false,false,false,false,false,NotMeet,NotMeet
70114,PM,6,HeHim,Heterosexual,Indigenous,778,I501,101,2020-06-00,5,8,5,false,4,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
70114,PM,6,HeHim,Heterosexual,Indigenous,778,I501,102,2020-06-00,5,8,5,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70115,CR,6,HeHim,NoAnswer,Maui,778,I501,101,2020-06-00,0,2,0,true,6,false,false,false,false,false,false,false,false,false,false,Exceeded,NotMeet
70115,CR,6,HeHim,NoAnswer,Maui,778,I501,102,2020-06-00,0,2,1,true,7,false,true,false,false,false,false,false,false,false,false,Exceeded,NotMeet
70116,FB,6,HeHim,Heterosexual,Caucasian,778,I501,101,2020-06-00,3,5,3,false,5,false,false,true,false,false,false,false,false,false,false,NotMeet,Exceeded
70116,FB,6,HeHim,Heterosexual,Caucasian,778,I501,102,2020-06-00,3,5,3,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70117,EC,6,NoAnswer,Heterosexual,Asian,778,I501,101,2020-06-00,5,7,5,true,8,true,false,true,true,true,false,false,false,false,false,Meet,Exceeded
70117,EC,6,NoAnswer,Heterosexual,Asian,778,I501,102,2020-06-00,5,7,6,true,6,true,true,false,false,false,false,false,false,false,false,Exceeded,Exceeded
70118,IS,1,SheHer,Heterosexual,Indigenous,778,I501,101,2020-06-00,6,8,6,true,9,false,true,false,true,false,false,false,false,false,false,NotMeet,NotMeet
70118,IS,1,SheHer,Heterosexual,Indigenous,778,I501,102,2020-06-00,6,8,7,true,7,true,true,true,false,true,true,false,false,false,false,Exceeded,Exceeded
70119,IS,1,NoAnswer,Heterosexual,Asian,778,I501,101,2020-06-00,4,6,4,true,7,true,true,true,true,true,true,false,false,false,false,Exceeded,Exceeded
70119,IS,1,NoAnswer,Heterosexual,Asian,778,I501,102,2020-06-00,4,6,5,true,7,false,false,false,true,true,false,false,false,false,false,Exceeded,Exceeded
70120,EC,4,NoAnswer,NoAnswer,Caucasian,778,I501,101,2020-06-00,3,5,3,false,3,false,true,false,false,true,false,false,false,false,false,Exceeded,NotMeet
70120,EC,4,NoAnswer,NoAnswer,Caucasian,778,I501,102,2020-06-00,3,5,3,false,4,true,true,false,true,false,false,false,false,false,false,NotMeet,NotMeet
70121,PM,2,TheyThem,Heterosexual,Maui,778,I501,101,2020-06-00,7,9,7,true,6,true,false,false,true,false,false,false,false,false,false,NotMeet,NotMeet
70121,PM,2,TheyThem,Heterosexual,Maui,778,I501,102,2020-06-00,7,9,7,false,3,false,false,false,true,false,false,false,false,false,false,NotMeet,NotMeet
70122,PM,5,HeHim,Heterosexual,Asian,778,I501,101,2020-06-00,4,8,4,false,3,false,false,false,true,false,false,false,false,false,false,Meet,NotMeet
70122,PM,5,HeHim,Heterosexual,Asian,778,I501,102,2020-06-00,4,8,5,true,7,true,true,false,false,true,true,false,false,false,false,Exceeded,Exceeded
70123,AS,1,TheyThem,Heterosexual,Caucasian,778,I501,101,2020-06-00,0,2,1,true,10,true,true,false,false,true,false,false,false,false,false,Meet,NotMeet
70123,AS,1,TheyThem,Heterosexual,Caucasian,778,I501,102,2020-06-00,0,2,1,false,3,false,true,false,true,false,false,false,false,false,false,NotMeet,Meet
70124,LotsMore,5,NoAnswer,Heterosexual,Black,778,I501,101,2020-06-00,3,5,3,false,4,false,false,false,false,false,false,false,false,false,false,NotMeet,Exceeded
70124,LotsMore,5,NoAnswer,Heterosexual,Black,778,I501,102,2020-06-00,3,5,4,true,6,false,true,true,false,false,true,false,false,false,false,Exceeded,NotMeet
70125,EC,3,HeHim,Heterosexual,Indigenous,778,I501,101,2020-06-00,5,7,5,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70125,EC,3,HeHim,Heterosexual,Indigenous,778,I501,102,2020-06-00,5,7,5,false,3,false,false,false,false,false,true,false,false,false,false,NotMeet,NotMeet
70126,PM,2,TheyThem,Heterosexual,Caucasian,778,I501,101,2020-06-00,2,4,2,true,9,true,false,true,false,false,false,false,false,false,false,NotMeet,NotMeet
70126,PM,2,TheyThem,Heterosexual,Caucasian,778,I501,102,2020-06-00,2,4,3,true,7,false,true,false,false,true,true,false,false,false,false,Exceeded,Meet
70127,PE,4,HeHim,Heterosexual,Black,778,I501,101,2020-06-00,2,4,2,true,6,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70127,PE,4,HeHim,Heterosexual,Black,778,I501,102,2020-06-00,2,4,3,true,10,true,true,true,false,false,true,false,false,false,false,Exceeded,NotMeet
70128,PE,4,NoAnswer,Heterosexual,Asian,778,I501,101,2020-06-00,5,7,5,false,4,true,true,false,false,false,false,false,false,false,false,Exceeded,Exceeded
70128,PE,4,NoAnswer,Heterosexual,Asian,778,I501,102,2020-06-00,5,7,5,false,5,false,true,false,false,true,false,false,false,false,false,Meet,Exceeded
70129,LotsMore,6,HeHim,Homosexual,Caucasian,778,I501,101,2020-06-00,5,7,5,true,6,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
70129,LotsMore,6,HeHim,Homosexual,Caucasian,778,I501,102,2020-06-00,5,7,6,false,4,false,false,true,false,true,false,false,false,false,false,NotMeet,NotMeet
70130,CR,6,SheHer,Heterosexual,Black,778,I501,101,2020-06-00,5,7,5,false,5,true,false,false,true,false,false,false,false,false,false,Exceeded,Meet
70130,CR,6,SheHer,Heterosexual,Black,778,I501,102,2020-06-00,5,7,6,true,9,true,false,false,true,false,true,false,false,false,false,NotMeet,NotMeet
70131,IS,5,SheHer,Heterosexual,Caucasian,778,I501,101,2020-06-00,3,5,4,true,10,true,true,false,true,true,false,false,false,false,false,Exceeded,Exceeded
70131,IS,5,SheHer,Heterosexual,Caucasian,778,I501,102,2020-06-00,3,5,4,true,8,false,true,true,true,true,true,false,false,false,false,NotMeet,Exceeded
70132,LotsMore,6,NoAnswer,Homosexual,Asian,778,I501,101,2020-06-00,2,4,2,false,5,true,false,true,true,false,false,false,false,false,false,NotMeet,Exceeded
70132,LotsMore,6,NoAnswer,Homosexual,Asian,778,I501,102,2020-06-00,2,4,3,true,7,false,true,true,true,false,false,false,false,false,false,Meet,Exceeded
70133,PE,5,HeHim,NoAnswer,Asian,778,I501,101,2020-06-00,5,7,5,false,4,true,true,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70133,PE,5,HeHim,NoAnswer,Asian,778,I501,102,2020-06-00,5,7,6,true,8,true,true,true,true,false,false,false,false,false,false,NotMeet,Meet
70134,FB,5,HeHim,Homosexual,Asian,778,I501,101,2020-06-00,4,6,4,true,7,true,false,false,true,false,false,false,false,false,false,NotMeet,NotMeet
70134,FB,5,HeHim,Homosexual,Asian,778,I501,102,2020-06-00,4,6,5,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70135,LotsMore,6,NoAnswer,Heterosexual,Caucasian,778,I501,101,2020-06-00,4,6,4,false,5,false,false,false,true,false,false,false,false,false,false,NotMeet,NotMeet
70135,LotsMore,6,NoAnswer,Heterosexual,Caucasian,778,I501,102,2020-06-00,4,6,5,true,10,true,true,false,true,false,false,false,false,false,false,NotMeet,NotMeet
70136,PE,6,HeHim,Heterosexual,Caucasian,778,I501,101,2020-06-00,1,3,1,false,3,true,false,false,true,false,false,false,false,false,false,Meet,NotMeet
70136,PE,6,HeHim,Heterosexual,Caucasian,778,I501,102,2020-06-00,1,3,1,true,6,false,true,false,false,false,true,false,false,false,false,NotMeet,Exceeded
70137,LotsMore,6,NoAnswer,NoAnswer,Indigenous,778,I501,101,2020-06-00,3,5,3,true,6,false,false,false,false,false,true,false,false,false,false,NotMeet,Meet
70137,LotsMore,6,NoAnswer,NoAnswer,Indigenous,778,I501,102,2020-06-00,3,5,4,true,7,false,false,true,false,false,false,false,false,false,false,Exceeded,NotMeet
70138,EC,2,HeHim,Homosexual,Indigenous,778,I501,101,2020-06-00,4,6,4,false,4,false,false,false,true,true,false,false,false,false,false,Exceeded,NotMeet
70138,EC,2,HeHim,Homosexual,Indigenous,778,I501,102,2020-06-00,4,6,5,true,7,false,false,false,false,false,false,false,false,false,false,Exceeded,NotMeet
70139,PE,5,NoAnswer,Heterosexual,Black,778,I501,101,2020-06-00,0,4,0,true,9,true,true,true,true,false,false,false,false,false,false,Exceeded,NotMeet
70139,PE,5,NoAnswer,Heterosexual,Black,778,I501,102,2020-06-00,0,4,1,true,7,false,true,true,false,true,false,false,false,false,false,Exceeded,Exceeded
70140,IS,3,HeHim,Heterosexual,Indigenous,778,I501,101,2020-06-00,2,7,2,true,9,true,false,false,false,true,false,false,false,false,false,Exceeded,Exceeded
70140,IS,3,HeHim,Heterosexual,Indigenous,778,I501,102,2020-06-00,2,7,3,false,3,false,false,false,false,true,false,false,false,false,false,Exceeded,Exceeded
70141,FB,2,SheHer,Heterosexual,Asian,778,I501,101,2020-06-00,0,4,0,false,4,true,false,true,true,false,true,false,false,false,false,Meet,Exceeded
70141,FB,2,SheHer,Heterosexual,Asian,778,I501,102,2020-06-00,0,4,1,true,8,true,true,false,false,true,false,false,false,false,false,NotMeet,Exceeded
70142,CR,5,SheHer,Bisexual,NoAnswer,778,I501,101,2020-06-00,1,3,1,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
70142,CR,5,SheHer,Bisexual,NoAnswer,778,I501,102,2020-06-00,1,3,2,true,10,false,false,false,true,false,true,false,false,false,false,NotMeet,NotMeet
70143,PM,3,HeHim,Bisexual,Black,778,I501,101,2020-06-00,2,5,2,true,7,true,true,false,true,false,false,false,false,false,false,NotMeet,Exceeded
70143,PM,3,HeHim,Bisexual,Black,778,I501,102,2020-06-00,2,5,3,false,3,false,false,false,true,false,false,false,false,false,false,NotMeet,NotMeet
70144,AS,5,NoAnswer,Heterosexual,Caucasian,778,I501,101,2020-06-00,1,3,1,false,4,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
70144,AS,5,NoAnswer,Heterosexual,Caucasian,778,I501,102,2020-06-00,1,3,2,true,7,false,true,false,false,false,false,false,false,false,false,NotMeet,Exceeded
70145,CR,4,NoAnswer,Bisexual,Indigenous,778,I501,101,2020-06-00,6,8,6,false,4,true,false,false,true,false,true,false,false,false,false,NotMeet,NotMeet
70145,CR,4,NoAnswer,Bisexual,Indigenous,778,I501,102,2020-06-00,6,8,7,true,8,false,true,true,true,false,true,false,false,false,false,NotMeet,NotMeet
70146,CR,6,SheHer,NoAnswer,Maui,778,I501,101,2020-06-00,3,5,3,true,8,true,false,true,true,true,false,false,false,false,false,Exceeded,Meet
70146,CR,6,SheHer,NoAnswer,Maui,778,I501,102,2020-06-00,3,5,4,true,6,false,false,true,true,false,true,false,false,false,false,NotMeet,Meet
70147,LotsMore,6,SheHer,Heterosexual,Maui,778,I501,101,2020-06-00,4,6,4,false,3,false,false,false,true,false,true,false,false,false,false,NotMeet,NotMeet
70147,LotsMore,6,SheHer,Heterosexual,Maui,778,I501,102,2020-06-00,4,6,4,false,5,false,true,false,false,false,false,false,false,false,false,Meet,Exceeded
70148,FB,5,SheHer,Heterosexual,Asian,778,I501,101,2020-06-00,2,4,2,false,3,true,false,true,false,true,false,false,false,false,false,Meet,Exceeded
70148,FB,5,SheHer,Heterosexual,Asian,778,I501,102,2020-06-00,2,4,2,true,6,false,true,true,false,false,false,false,false,false,false,Meet,NotMeet
70149,LotsMore,6,NoAnswer,Heterosexual,Maui,778,I501,101,2020-06-00,1,3,1,true,8,false,false,false,true,false,false,false,false,false,false,NotMeet,NotMeet
